Date,Cape 5yr,PMX 5yr,SMX 5yr,Cape NB,PMX NB,SMX NB
2024-03-19,55275000.0,35347000.0,27317000.0,66400000.0,35800000.0,33560000.0
2024-03-20,55275000.0,35347000.0,27317000.0,66400000.0,35800000.0,33560000.0
2024-03-21,55275000.0,35347000.0,27317000.0,66400000.0,35800000.0,33560000.0
2024-03-22,56143000.0,36057000.0,27645000.0,66400000.0,35800000.0,33560000.0
2024-03-25,56143000.0,36057000.0,27645000.0,66400000.0,35800000.0,33560000.0
2024-03-26,56143000.0,36057000.0,27645000.0,66400000.0,35800000.0,33560000.0
2024-03-27,56143000.0,36057000.0,27645000.0,66400000.0,35800000.0,33560000.0
2024-03-28,56143000.0,36057000.0,27645000.0,66400000.0,35800000.0,33560000.0
2024-04-01,56143000.0,36057000.0,27645000.0,66400000.0,35800000.0,33560000.0
2024-04-02,56143000.0,36057000.0,27645000.0,66400000.0,35800000.0,33560000.0
2024-04-03,56143000.0,36057000.0,27645000.0,66400000.0,35800000.0,33560000.0
2024-04-04,56143000.0,36057000.0,27645000.0,66400000.0,35800000.0,33560000.0
2024-04-05,56318000.0,36061000.0,27787000.0,66400000.0,35800000.0,33560000.0
2024-04-08,56318000.0,36061000.0,27787000.0,67000000.0,36100000.0,33700000.0
2024-04-09,56318000.0,36061000.0,27787000.0,67000000.0,36100000.0,33700000.0
2024-04-10,56318000.0,36061000.0,27787000.0,67000000.0,36100000.0,33700000.0
2024-04-11,56318000.0,36061000.0,27787000.0,67000000.0,36100000.0,33700000.0
2024-04-12,56494000.0,36104000.0,27966000.0,67000000.0,36100000.0,33700000.0
2024-04-15,56494000.0,36104000.0,27966000.0,67000000.0,36100000.0,33700000.0
2024-04-16,56494000.0,36104000.0,27966000.0,67000000.0,36100000.0,33700000.0
2024-04-17,56494000.0,36104000.0,27966000.0,67000000.0,36100000.0,33700000.0
2024-04-18,56494000.0,36104000.0,27966000.0,67000000.0,36100000.0,33700000.0
2024-04-19,56903000.0,36283000.0,28081000.0,67000000.0,36100000.0,33700000.0
2024-04-22,56903000.0,36283000.0,28081000.0,67000000.0,36100000.0,33700000.0
2024-04-23,56903000.0,36283000.0,28081000.0,67000000.0,36100000.0,33700000.0
2024-04-24,56903000.0,36283000.0,28081000.0,67000000.0,36100000.0,33700000.0
2024-04-25,56903000.0,36283000.0,28081000.0,67000000.0,36100000.0,33700000.0
2024-04-26,56918000.0,36313000.0,28109000.0,67000000.0,36100000.0,33700000.0
2024-04-29,56918000.0,36313000.0,28109000.0,67000000.0,36100000.0,33700000.0
2024-04-30,56918000.0,36313000.0,28109000.0,67000000.0,36100000.0,33700000.0
2024-05-01,56918000.0,36313000.0,28109000.0,67000000.0,36100000.0,33700000.0
2024-05-02,56918000.0,36313000.0,28109000.0,67000000.0,36100000.0,33700000.0
2024-05-03,56992000.0,36353000.0,28120000.0,67000000.0,36100000.0,33700000.0
2024-05-06,56992000.0,36353000.0,28120000.0,67625000.0,36250000.0,34250000.0
2024-05-07,56992000.0,36353000.0,28120000.0,67625000.0,36250000.0,34250000.0
2024-05-08,56992000.0,36353000.0,28120000.0,67625000.0,36250000.0,34250000.0
2024-05-09,56992000.0,36353000.0,28120000.0,67625000.0,36250000.0,34250000.0
2024-05-10,57101000.0,36446000.0,28179000.0,67625000.0,36250000.0,34250000.0
2024-05-13,57101000.0,36446000.0,28179000.0,67625000.0,36250000.0,34250000.0
2024-05-14,57101000.0,36446000.0,28179000.0,67625000.0,36250000.0,34250000.0
2024-05-15,57101000.0,36446000.0,28179000.0,67625000.0,36250000.0,34250000.0
2024-05-16,57101000.0,36446000.0,28179000.0,67625000.0,36250000.0,34250000.0
2024-05-17,57199000.0,36574000.0,28547000.0,67625000.0,36250000.0,34250000.0
2024-05-20,57199000.0,36574000.0,28547000.0,67625000.0,36250000.0,34250000.0
2024-05-21,57199000.0,36574000.0,28547000.0,67625000.0,36250000.0,34250000.0
2024-05-22,57199000.0,36574000.0,28547000.0,67625000.0,36250000.0,34250000.0
2024-05-23,57199000.0,36574000.0,28547000.0,67625000.0,36250000.0,34250000.0
2024-05-24,57249000.0,36574000.0,28597000.0,67625000.0,36250000.0,34250000.0
2024-05-27,57249000.0,36574000.0,28597000.0,67625000.0,36250000.0,34250000.0
2024-05-28,57249000.0,36574000.0,28597000.0,67625000.0,36250000.0,34250000.0
2024-05-29,57249000.0,36574000.0,28597000.0,67625000.0,36250000.0,34250000.0
2024-05-30,57249000.0,36574000.0,28597000.0,67625000.0,36250000.0,34250000.0
2024-05-31,57414000.0,36677000.0,28569000.0,67625000.0,36250000.0,34250000.0
2024-06-03,57414000.0,36677000.0,28569000.0,67625000.0,36250000.0,34250000.0
2024-06-04,57414000.0,36677000.0,28569000.0,67625000.0,36250000.0,34250000.0
2024-06-05,57414000.0,36677000.0,28569000.0,67625000.0,36250000.0,34250000.0
2024-06-06,57414000.0,36677000.0,28569000.0,67625000.0,36250000.0,34250000.0
2024-06-07,57344000.0,36721000.0,28609000.0,67625000.0,36250000.0,34250000.0
2024-06-10,57344000.0,36721000.0,28609000.0,67875000.0,36500000.0,34450000.0
2024-06-11,57344000.0,36721000.0,28609000.0,67875000.0,36500000.0,34450000.0
2024-06-12,57344000.0,36721000.0,28609000.0,67875000.0,36500000.0,34450000.0
2024-06-13,57344000.0,36721000.0,28609000.0,67875000.0,36500000.0,34450000.0
2024-06-14,57347000.0,36724000.0,28556000.0,67875000.0,36500000.0,34450000.0
2024-06-17,57347000.0,36724000.0,28556000.0,67875000.0,36500000.0,34450000.0
2024-06-18,57347000.0,36724000.0,28556000.0,67875000.0,36500000.0,34450000.0
2024-06-19,57347000.0,36724000.0,28556000.0,67875000.0,36500000.0,34450000.0
2024-06-20,57347000.0,36724000.0,28556000.0,67875000.0,36500000.0,34450000.0
2024-06-21,58060000.0,37037000.0,28669000.0,67875000.0,36500000.0,34450000.0
2024-06-24,58060000.0,37037000.0,28669000.0,67875000.0,36500000.0,34450000.0
2024-06-25,58060000.0,37037000.0,28669000.0,67875000.0,36500000.0,34450000.0
2024-06-26,58060000.0,37037000.0,28669000.0,67875000.0,36500000.0,34450000.0
2024-06-27,58060000.0,37037000.0,28669000.0,67875000.0,36500000.0,34450000.0
2024-06-28,58823000.0,37120000.0,28699000.0,67875000.0,36500000.0,34450000.0
2024-07-01,58823000.0,37120000.0,28699000.0,67875000.0,36500000.0,34450000.0
2024-07-02,58823000.0,37120000.0,28699000.0,67875000.0,36500000.0,34450000.0
2024-07-03,58823000.0,37120000.0,28699000.0,67875000.0,36500000.0,34450000.0
2024-07-04,58823000.0,37120000.0,28699000.0,67875000.0,36500000.0,34450000.0
2024-07-05,59142000.0,37194000.0,28867000.0,67875000.0,36500000.0,34450000.0
2024-07-08,59142000.0,37194000.0,28867000.0,70375000.0,36900000.0,34850000.0
2024-07-09,59142000.0,37194000.0,28867000.0,70375000.0,36900000.0,34850000.0
2024-07-10,59142000.0,37194000.0,28867000.0,70375000.0,36900000.0,34850000.0
2024-07-11,59142000.0,37194000.0,28867000.0,70375000.0,36900000.0,34850000.0
2024-07-12,59399000.0,37230000.0,28914000.0,70375000.0,36900000.0,34850000.0
2024-07-15,59399000.0,37230000.0,28914000.0,70375000.0,36900000.0,34850000.0
2024-07-16,59399000.0,37230000.0,28914000.0,70375000.0,36900000.0,34850000.0
2024-07-17,59399000.0,37230000.0,28914000.0,70375000.0,36900000.0,34850000.0
2024-07-18,59399000.0,37230000.0,28914000.0,70375000.0,36900000.0,34850000.0
2024-07-19,59687000.0,37310000.0,29043000.0,70375000.0,36900000.0,34850000.0
2024-07-22,59687000.0,37310000.0,29043000.0,70375000.0,36900000.0,34850000.0
2024-07-23,59687000.0,37310000.0,29043000.0,70375000.0,36900000.0,34850000.0
2024-07-24,59687000.0,37310000.0,29043000.0,70375000.0,36900000.0,34850000.0
2024-07-25,59687000.0,37310000.0,29043000.0,70375000.0,36900000.0,34850000.0
2024-07-26,59790000.0,37515000.0,29057000.0,70375000.0,36900000.0,34850000.0
2024-07-29,59790000.0,37515000.0,29057000.0,70375000.0,36900000.0,34850000.0
2024-07-30,59790000.0,37515000.0,29057000.0,70375000.0,36900000.0,34850000.0
2024-07-31,59790000.0,37515000.0,29057000.0,70375000.0,36900000.0,34850000.0
2024-08-01,59790000.0,37515000.0,29057000.0,70375000.0,36900000.0,34850000.0
2024-08-02,59829000.0,37669000.0,29125000.0,70375000.0,36900000.0,34850000.0
2024-08-05,59829000.0,37669000.0,29125000.0,71375000.0,37500000.0,34975000.0
2024-08-06,59829000.0,37669000.0,29125000.0,71375000.0,37500000.0,34975000.0
2024-08-07,59829000.0,37669000.0,29125000.0,71375000.0,37500000.0,34975000.0
2024-08-08,59829000.0,37669000.0,29125000.0,71375000.0,37500000.0,34975000.0
2024-08-09,59902000.0,37669000.0,29234000.0,71375000.0,37500000.0,34975000.0
2024-08-12,59902000.0,37669000.0,29234000.0,71375000.0,37500000.0,34975000.0
2024-08-13,59902000.0,37669000.0,29234000.0,71375000.0,37500000.0,34975000.0
2024-08-14,59902000.0,37669000.0,29234000.0,71375000.0,37500000.0,34975000.0
2024-08-15,59902000.0,37669000.0,29234000.0,71375000.0,37500000.0,34975000.0
2024-08-16,59925000.0,37681000.0,29219000.0,71375000.0,37500000.0,34975000.0
2024-08-19,59925000.0,37681000.0,29219000.0,71375000.0,37500000.0,34975000.0
2024-08-20,59925000.0,37681000.0,29219000.0,71375000.0,37500000.0,34975000.0
2024-08-21,59925000.0,37681000.0,29219000.0,71375000.0,37500000.0,34975000.0
2024-08-22,59925000.0,37681000.0,29219000.0,71375000.0,37500000.0,34975000.0
2024-08-23,59963000.0,37597000.0,29266000.0,71375000.0,37500000.0,34975000.0
2024-08-26,59963000.0,37597000.0,29266000.0,71375000.0,37500000.0,34975000.0
2024-08-27,59963000.0,37597000.0,29266000.0,71375000.0,37500000.0,34975000.0
2024-08-28,59963000.0,37597000.0,29266000.0,71375000.0,37500000.0,34975000.0
2024-08-29,59963000.0,37597000.0,29266000.0,71375000.0,37500000.0,34975000.0
2024-08-30,60105000.0,37590000.0,29239000.0,71375000.0,37500000.0,34975000.0
2024-09-02,60105000.0,37590000.0,29239000.0,71375000.0,37500000.0,34975000.0
2024-09-03,60105000.0,37590000.0,29239000.0,71375000.0,37500000.0,34975000.0
2024-09-04,60105000.0,37590000.0,29239000.0,71375000.0,37500000.0,34975000.0
2024-09-05,60105000.0,37590000.0,29239000.0,71375000.0,37500000.0,34975000.0
2024-09-06,60422000.0,37600000.0,29180000.0,71375000.0,37500000.0,34975000.0
2024-09-09,60422000.0,37600000.0,29180000.0,71375000.0,37625000.0,35000000.0
2024-09-10,60422000.0,37600000.0,29180000.0,71375000.0,37625000.0,35000000.0
2024-09-11,60422000.0,37600000.0,29180000.0,71375000.0,37625000.0,35000000.0
2024-09-12,60422000.0,37600000.0,29180000.0,71375000.0,37625000.0,35000000.0
2024-09-13,60500000.0,37553000.0,29104000.0,71375000.0,37625000.0,35000000.0
2024-09-16,60500000.0,37553000.0,29104000.0,71375000.0,37625000.0,35000000.0
2024-09-17,60500000.0,37553000.0,29104000.0,71375000.0,37625000.0,35000000.0
2024-09-18,60500000.0,37553000.0,29104000.0,71375000.0,37625000.0,35000000.0
2024-09-19,60500000.0,37553000.0,29104000.0,71375000.0,37625000.0,35000000.0
2024-09-20,60502000.0,37215000.0,29061000.0,71375000.0,37625000.0,35000000.0
2024-09-23,60502000.0,37215000.0,29061000.0,71375000.0,37625000.0,35000000.0
2024-09-24,60502000.0,37215000.0,29061000.0,71375000.0,37625000.0,35000000.0
2024-09-25,60502000.0,37215000.0,29061000.0,71375000.0,37625000.0,35000000.0
2024-09-26,60502000.0,37215000.0,29061000.0,71375000.0,37625000.0,35000000.0
2024-09-27,60509000.0,36545000.0,29225000.0,71375000.0,37625000.0,35000000.0
2024-09-30,60509000.0,36545000.0,29225000.0,71375000.0,37625000.0,35000000.0
2024-10-01,60509000.0,36545000.0,29225000.0,71375000.0,37625000.0,35000000.0
2024-10-02,60509000.0,36545000.0,29225000.0,71375000.0,37625000.0,35000000.0
2024-10-03,60509000.0,36545000.0,29225000.0,71375000.0,37625000.0,35000000.0
2024-10-04,60682000.0,36293000.0,29074000.0,71375000.0,37625000.0,35000000.0
2024-10-07,60682000.0,36293000.0,29074000.0,72125000.0,37625000.0,35000000.0
2024-10-08,60682000.0,36293000.0,29074000.0,72125000.0,37625000.0,35000000.0
2024-10-09,60682000.0,36293000.0,29074000.0,72125000.0,37625000.0,35000000.0
2024-10-10,60682000.0,36293000.0,29074000.0,72125000.0,37625000.0,35000000.0
2024-10-11,60723000.0,36120000.0,28956000.0,72125000.0,37625000.0,35000000.0
2024-10-14,60723000.0,36120000.0,28956000.0,72125000.0,37625000.0,35000000.0
2024-10-15,60723000.0,36120000.0,28956000.0,72125000.0,37625000.0,35000000.0
2024-10-16,60723000.0,36120000.0,28956000.0,72125000.0,37625000.0,35000000.0
2024-10-17,60723000.0,36120000.0,28956000.0,72125000.0,37625000.0,35000000.0
2024-10-18,60643000.0,35852000.0,28798000.0,72125000.0,37625000.0,35000000.0
2024-10-21,60643000.0,35852000.0,28798000.0,72125000.0,37625000.0,35000000.0
2024-10-22,60643000.0,35852000.0,28798000.0,72125000.0,37625000.0,35000000.0
2024-10-23,60643000.0,35852000.0,28798000.0,72125000.0,37625000.0,35000000.0
2024-10-24,60643000.0,35852000.0,28798000.0,72125000.0,37625000.0,35000000.0
2024-10-25,60462000.0,35577000.0,28775000.0,72125000.0,37625000.0,35000000.0
2024-10-28,60462000.0,35577000.0,28775000.0,72125000.0,37625000.0,35000000.0
2024-10-29,60462000.0,35577000.0,28775000.0,72125000.0,37625000.0,35000000.0
2024-10-30,60462000.0,35577000.0,28775000.0,72125000.0,37625000.0,35000000.0
2024-10-31,60462000.0,35577000.0,28775000.0,72125000.0,37625000.0,35000000.0
2024-11-01,60322000.0,35442000.0,28693000.0,72125000.0,37625000.0,35000000.0
2024-11-04,60322000.0,35442000.0,28693000.0,73625000.0,37625000.0,34950000.0
2024-11-05,60322000.0,35442000.0,28693000.0,73625000.0,37625000.0,34950000.0
2024-11-06,60322000.0,35442000.0,28693000.0,73625000.0,37625000.0,34950000.0
2024-11-07,60322000.0,35442000.0,28693000.0,73625000.0,37625000.0,34950000.0
2024-11-08,60190000.0,35163000.0,28539000.0,73625000.0,37625000.0,34950000.0
2024-11-11,60190000.0,35163000.0,28539000.0,73625000.0,37625000.0,34950000.0
2024-11-12,60190000.0,35163000.0,28539000.0,73625000.0,37625000.0,34950000.0
2024-11-13,60190000.0,35163000.0,28539000.0,73625000.0,37625000.0,34950000.0
2024-11-14,60190000.0,35163000.0,28539000.0,73625000.0,37625000.0,34950000.0
2024-11-15,60297000.0,34986000.0,28471000.0,73625000.0,37625000.0,34950000.0
2024-11-18,60297000.0,34986000.0,28471000.0,73625000.0,37625000.0,34950000.0
2024-11-19,60297000.0,34986000.0,28471000.0,73625000.0,37625000.0,34950000.0
2024-11-20,60297000.0,34986000.0,28471000.0,73625000.0,37625000.0,34950000.0
2024-11-21,60297000.0,34986000.0,28471000.0,73625000.0,37625000.0,34950000.0
2024-11-22,60356000.0,34853000.0,28435000.0,73625000.0,37625000.0,34950000.0
2024-11-25,60356000.0,34853000.0,28435000.0,73625000.0,37625000.0,34950000.0
2024-11-26,60356000.0,34853000.0,28435000.0,73625000.0,37625000.0,34950000.0
2024-11-27,60356000.0,34853000.0,28435000.0,73625000.0,37625000.0,34950000.0
2024-11-28,60356000.0,34853000.0,28435000.0,73625000.0,37625000.0,34950000.0
2024-11-29,60037000.0,34735000.0,28254000.0,73625000.0,37625000.0,34950000.0
2024-12-02,60037000.0,34735000.0,28254000.0,73625000.0,37625000.0,34950000.0
2024-12-03,60037000.0,34735000.0,28254000.0,73625000.0,37625000.0,34950000.0
2024-12-04,60037000.0,34735000.0,28254000.0,73625000.0,37625000.0,34950000.0
2024-12-05,60037000.0,34735000.0,28254000.0,73625000.0,37625000.0,34950000.0
2024-12-06,59746000.0,34533000.0,28033000.0,73625000.0,37625000.0,34950000.0
2024-12-09,59746000.0,34533000.0,28033000.0,73500000.0,37500000.0,34825000.0
2024-12-10,59746000.0,34533000.0,28033000.0,73500000.0,37500000.0,34825000.0
2024-12-11,59746000.0,34533000.0,28033000.0,73500000.0,37500000.0,34825000.0
2024-12-12,59746000.0,34533000.0,28033000.0,73500000.0,37500000.0,34825000.0
2024-12-13,59563000.0,34378000.0,27905000.0,73500000.0,37500000.0,34825000.0
2024-12-16,59563000.0,34378000.0,27905000.0,73500000.0,37500000.0,34825000.0
2024-12-17,59563000.0,34378000.0,27905000.0,73500000.0,37500000.0,34825000.0
2024-12-18,59563000.0,34378000.0,27905000.0,73500000.0,37500000.0,34825000.0
2024-12-19,59563000.0,34378000.0,27905000.0,73500000.0,37500000.0,34825000.0
2024-12-20,59189000.0,34245000.0,27613000.0,73500000.0,37500000.0,34825000.0
2024-12-23,59189000.0,34245000.0,27613000.0,73500000.0,37500000.0,34825000.0
2024-12-24,59189000.0,34245000.0,27613000.0,73500000.0,37500000.0,34825000.0
2025-01-02,59189000.0,34245000.0,27613000.0,73500000.0,37500000.0,34825000.0
2025-01-03,59286000.0,34344000.0,27678000.0,73500000.0,37500000.0,34825000.0
2025-01-06,59286000.0,34344000.0,27678000.0,73375000.0,37375000.0,34750000.0
2025-01-07,59286000.0,34344000.0,27678000.0,73375000.0,37375000.0,34750000.0
2025-01-08,59286000.0,34344000.0,27678000.0,73375000.0,37375000.0,34750000.0
2025-01-09,59286000.0,34344000.0,27678000.0,73375000.0,37375000.0,34750000.0
2025-01-10,58967000.0,33876000.0,27415000.0,73375000.0,37375000.0,34750000.0
2025-01-13,58967000.0,33876000.0,27415000.0,73375000.0,37375000.0,34750000.0
2025-01-14,58967000.0,33876000.0,27415000.0,73375000.0,37375000.0,34750000.0
2025-01-15,58967000.0,33876000.0,27415000.0,73375000.0,37375000.0,34750000.0
2025-01-16,58967000.0,33876000.0,27415000.0,73375000.0,37375000.0,34750000.0
2025-01-17,58810000.0,33606000.0,27293000.0,73375000.0,37375000.0,34750000.0
2025-01-20,58810000.0,33606000.0,27293000.0,73375000.0,37375000.0,34750000.0
2025-01-21,58810000.0,33606000.0,27293000.0,73375000.0,37375000.0,34750000.0
2025-01-22,58810000.0,33606000.0,27293000.0,73375000.0,37375000.0,34750000.0
2025-01-23,58810000.0,33606000.0,27293000.0,73375000.0,37375000.0,34750000.0
2025-01-24,58506000.0,33183000.0,27014000.0,73375000.0,37375000.0,34750000.0
2025-01-27,58506000.0,33183000.0,27014000.0,73375000.0,37375000.0,34750000.0
2025-01-28,58506000.0,33183000.0,27014000.0,73375000.0,37375000.0,34750000.0
2025-01-29,58506000.0,33183000.0,27014000.0,73375000.0,37375000.0,34750000.0
2025-01-31,58463000.0,32809000.0,26908000.0,73375000.0,37375000.0,34750000.0
2025-02-03,58463000.0,32809000.0,26908000.0,73375000.0,37375000.0,34750000.0
2025-02-04,58463000.0,32809000.0,26908000.0,73375000.0,37375000.0,34750000.0
2025-02-05,58463000.0,32809000.0,26908000.0,73375000.0,37375000.0,34750000.0
2025-02-06,58463000.0,32809000.0,26908000.0,73375000.0,37375000.0,34750000.0
2025-02-07,58457000.0,32687000.0,26851000.0,73375000.0,37375000.0,34750000.0
2025-02-10,58457000.0,32687000.0,26851000.0,73375000.0,37350000.0,34725000.0
2025-02-11,58457000.0,32687000.0,26851000.0,73375000.0,37350000.0,34725000.0
2025-02-12,58457000.0,32687000.0,26851000.0,73375000.0,37350000.0,34725000.0
2025-02-13,58457000.0,32687000.0,26851000.0,73375000.0,37350000.0,34725000.0
2025-02-14,58406000.0,32448000.0,26795000.0,73375000.0,37350000.0,34725000.0
2025-02-17,58406000.0,32448000.0,26795000.0,73375000.0,37350000.0,34725000.0
2025-02-18,58406000.0,32448000.0,26795000.0,73375000.0,37350000.0,34725000.0
2025-02-19,58406000.0,32448000.0,26795000.0,73375000.0,37350000.0,34725000.0
2025-02-20,58406000.0,32448000.0,26795000.0,73375000.0,37350000.0,34725000.0
2025-02-21,58402000.0,32354000.0,26757000.0,73375000.0,37350000.0,34725000.0
2025-02-24,58402000.0,32354000.0,26757000.0,73375000.0,37350000.0,34725000.0
2025-02-25,58402000.0,32354000.0,26757000.0,73375000.0,37350000.0,34725000.0
2025-02-26,58402000.0,32354000.0,26757000.0,73375000.0,37350000.0,34725000.0
2025-02-27,58402000.0,32354000.0,26757000.0,73375000.0,37350000.0,34725000.0
2025-02-28,58696000.0,32328000.0,26669000.0,73375000.0,37350000.0,34725000.0
2025-03-03,58696000.0,32328000.0,26669000.0,73375000.0,37350000.0,34725000.0
2025-03-04,58696000.0,32328000.0,26669000.0,73375000.0,37350000.0,34725000.0
2025-03-05,58696000.0,32328000.0,26669000.0,73375000.0,37350000.0,34725000.0
2025-03-06,58696000.0,32328000.0,26669000.0,73375000.0,37350000.0,34725000.0
2025-03-07,59288000.0,32325000.0,26725000.0,73375000.0,37350000.0,34725000.0
2025-03-10,59288000.0,32325000.0,26725000.0,73250000.0,37075000.0,34325000.0
2025-03-11,59288000.0,32325000.0,26725000.0,73250000.0,37075000.0,34325000.0
2025-03-12,59288000.0,32325000.0,26725000.0,73250000.0,37075000.0,34325000.0
2025-03-13,59288000.0,32325000.0,26725000.0,73250000.0,37075000.0,34325000.0
2025-03-14,59437000.0,32341000.0,26756000.0,73250000.0,37075000.0,34325000.0
2025-03-17,59437000.0,32341000.0,26756000.0,73250000.0,37075000.0,34325000.0
2025-03-18,59437000.0,32341000.0,26756000.0,73250000.0,37075000.0,34325000.0
2025-03-19,59437000.0,32341000.0,26756000.0,73250000.0,37075000.0,34325000.0
2025-03-20,59437000.0,32341000.0,26756000.0,73250000.0,37075000.0,34325000.0
2025-03-21,59666000.0,32176000.0,26613000.0,73250000.0,37075000.0,34325000.0
2025-03-24,59666000.0,32176000.0,26613000.0,73250000.0,37075000.0,34325000.0
2025-03-25,59666000.0,32176000.0,26613000.0,73250000.0,37075000.0,34325000.0
2025-03-26,59666000.0,32176000.0,26613000.0,73250000.0,37075000.0,34325000.0
2025-03-27,59666000.0,32176000.0,26613000.0,73250000.0,37075000.0,34325000.0
2025-03-28,59913000.0,32170000.0,26568000.0,73250000.0,37075000.0,34325000.0
2025-03-31,59913000.0,32170000.0,26568000.0,73250000.0,37075000.0,34325000.0
2025-04-01,59913000.0,32170000.0,26568000.0,73250000.0,37075000.0,34325000.0
2025-04-02,59913000.0,32170000.0,26568000.0,73250000.0,37075000.0,34325000.0
2025-04-03,59913000.0,32170000.0,26568000.0,73250000.0,37075000.0,34325000.0
2025-04-04,60019000.0,32356000.0,26571000.0,73250000.0,37075000.0,34325000.0
2025-04-07,60019000.0,32356000.0,26571000.0,73125000.0,36500000.0,33800000.0
2025-04-08,60019000.0,32356000.0,26571000.0,73125000.0,36500000.0,33800000.0
2025-04-09,60019000.0,32356000.0,26571000.0,73125000.0,36500000.0,33800000.0
2025-04-10,60019000.0,32356000.0,26571000.0,73125000.0,36500000.0,33800000.0
2025-04-11,60318000.0,32320000.0,26600000.0,73125000.0,36500000.0,33800000.0
2025-04-14,60318000.0,32320000.0,26600000.0,73125000.0,36500000.0,33800000.0
2025-04-15,60318000.0,32320000.0,26600000.0,73125000.0,36500000.0,33800000.0
2025-04-16,60318000.0,32320000.0,26600000.0,73125000.0,36500000.0,33800000.0
2025-04-17,60318000.0,32320000.0,26600000.0,73125000.0,36500000.0,33800000.0
2025-04-21,60318000.0,32320000.0,26600000.0,73125000.0,36500000.0,33800000.0
2025-04-22,60318000.0,32320000.0,26600000.0,73125000.0,36500000.0,33800000.0
2025-04-23,60318000.0,32320000.0,26600000.0,73125000.0,36500000.0,33800000.0
2025-04-24,60318000.0,32320000.0,26600000.0,73125000.0,36500000.0,33800000.0
2025-04-25,60065000.0,32331000.0,26614000.0,73125000.0,36500000.0,33800000.0
2025-04-28,60065000.0,32331000.0,26614000.0,73125000.0,36500000.0,33800000.0
2025-04-29,60065000.0,32331000.0,26614000.0,73125000.0,36500000.0,33800000.0
2025-04-30,60065000.0,32331000.0,26614000.0,73125000.0,36500000.0,33800000.0
2025-05-01,60065000.0,32331000.0,26614000.0,73125000.0,36500000.0,33800000.0
2025-05-02,60607000.0,32084000.0,26650000.0,73125000.0,36500000.0,33800000.0
2025-05-05,60607000.0,32084000.0,26650000.0,73000000.0,35750000.0,33550000.0
2025-05-06,60607000.0,32084000.0,26650000.0,73000000.0,35750000.0,33550000.0
2025-05-07,60607000.0,32084000.0,26650000.0,73000000.0,35750000.0,33550000.0
2025-05-08,60607000.0,32084000.0,26650000.0,73000000.0,35750000.0,33550000.0
2025-05-09,60245000.0,31901000.0,26571000.0,73000000.0,35750000.0,33550000.0
2025-05-12,60245000.0,31901000.0,26571000.0,73000000.0,35750000.0,33550000.0
2025-05-13,60245000.0,31901000.0,26571000.0,73000000.0,35750000.0,33550000.0
2025-05-14,60245000.0,31901000.0,26571000.0,73000000.0,35750000.0,33550000.0
2025-05-15,60245000.0,31901000.0,26571000.0,73000000.0,35750000.0,33550000.0
2025-05-16,60548000.0,31754000.0,26483000.0,73000000.0,35750000.0,33550000.0
2025-05-19,60548000.0,31754000.0,26483000.0,73000000.0,35750000.0,33550000.0
2025-05-20,60548000.0,31754000.0,26483000.0,73000000.0,35750000.0,33550000.0
2025-05-21,60548000.0,31754000.0,26483000.0,73000000.0,35750000.0,33550000.0
2025-05-22,60548000.0,31754000.0,26483000.0,73000000.0,35750000.0,33550000.0
2025-05-23,60445000.0,31807000.0,26297000.0,73000000.0,35750000.0,33550000.0
2025-05-26,60445000.0,31807000.0,26297000.0,73000000.0,35750000.0,33550000.0
2025-05-27,60445000.0,31807000.0,26297000.0,73000000.0,35750000.0,33550000.0
2025-05-28,60445000.0,31807000.0,26297000.0,73000000.0,35750000.0,33550000.0
2025-05-29,60445000.0,31807000.0,26297000.0,73000000.0,35750000.0,33550000.0
2025-05-30,60541000.0,31779000.0,26229000.0,73000000.0,35750000.0,33550000.0
2025-06-02,60541000.0,31779000.0,26229000.0,73000000.0,35750000.0,33550000.0
2025-06-03,60541000.0,31779000.0,26229000.0,73000000.0,35750000.0,33550000.0
2025-06-04,60541000.0,31779000.0,26229000.0,73000000.0,35750000.0,33550000.0
2025-06-05,60541000.0,31779000.0,26229000.0,73000000.0,35750000.0,33550000.0
2025-06-06,60787000.0,31463000.0,26177000.0,73000000.0,35750000.0,33550000.0
2025-06-09,60787000.0,31463000.0,26177000.0,72125000.0,35300000.0,33225000.0
2025-06-10,60787000.0,31463000.0,26177000.0,72125000.0,35300000.0,33225000.0
2025-06-11,60787000.0,31463000.0,26177000.0,72125000.0,35300000.0,33225000.0
2025-06-12,60787000.0,31463000.0,26177000.0,72125000.0,35300000.0,33225000.0
2025-06-13,60520000.0,31525000.0,25713000.0,72125000.0,35300000.0,33225000.0
2025-06-16,60520000.0,31525000.0,25713000.0,72125000.0,35300000.0,33225000.0
2025-06-17,60520000.0,31525000.0,25713000.0,72125000.0,35300000.0,33225000.0
2025-06-18,60520000.0,31525000.0,25713000.0,72125000.0,35300000.0,33225000.0
2025-06-19,60520000.0,31525000.0,25713000.0,72125000.0,35300000.0,33225000.0
2025-06-20,60593000.0,31470000.0,25717000.0,72125000.0,35300000.0,33225000.0
2025-06-23,60593000.0,31470000.0,25717000.0,72125000.0,35300000.0,33225000.0
2025-06-24,60593000.0,31470000.0,25717000.0,72125000.0,35300000.0,33225000.0
2025-06-25,60593000.0,31470000.0,25717000.0,72125000.0,35300000.0,33225000.0
2025-06-26,60593000.0,31470000.0,25717000.0,72125000.0,35300000.0,33225000.0
